N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,width_7-height_7-cin_960-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-layer,conv2/Convolution,85675,10411,308281344,393216,9633792,9633792,616562688,6422528,11632640,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-layer,conv2/Convolution,142718,1598,578027520,737280,146915328,146915328,578027520,18063360,21209088,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_2-wb_2-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_2-wb_2-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_2-wb_2-layer,conv2/Convolution,3188482,13282,13005619200,265420800,385351680,385351680,52022476800,298598400,588103680,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_2-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_2-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_2-wb_4-layer,conv2/Convolution,6351224,824,26011238400,530841600,746618880,746618880,52022476800,298598400,853524480,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_2-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_2-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_2-wb_8-layer,conv2/Convolution,12701570,770,52022476800,1061683200,1469153280,1469153280,52022476800,298598400,1384366080,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_4-wb_2-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_4-wb_2-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_4-wb_2-layer,conv2/Convolution,3188482,13282,13005619200,265420800,385351680,385351680,52022476800,298598400,588103680,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_4-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_4-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_4-wb_4-layer,conv2/Convolution,6351224,824,26011238400,530841600,746618880,746618880,52022476800,298598400,853524480,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_4-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_4-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_4-wb_8-layer,conv2/Convolution,12701570,770,52022476800,1061683200,1469153280,1469153280,52022476800,298598400,1384366080,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_8-wb_2-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_8-wb_2-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_8-wb_2-layer,conv2/Convolution,3188482,13282,13005619200,265420800,385351680,385351680,52022476800,298598400,588103680,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_8-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_8-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_8-wb_4-layer,conv2/Convolution,6351224,824,26011238400,530841600,746618880,746618880,52022476800,298598400,853524480,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_8-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_8-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_960-kernel_3-stride_1-pad_SAME-group_960-fb_8-wb_8-layer,conv2/Convolution,12701570,770,52022476800,1061683200,1469153280,1469153280,52022476800,298598400,1384366080,24084480,192,65536,16384,32768,16
