N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,613649,162065,346816512,7168,64225280,64225280,693633024,15052800,66440192,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,903361,193,693633024,14336,64225280,64225280,693633024,38535168,89929728,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,613633,162049,173408256,4096,64225280,64225280,693633024,15052800,66437120,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,613649,162065,346816512,7168,64225280,64225280,693633024,15052800,66440192,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,903361,193,693633024,14336,64225280,64225280,693633024,38535168,89929728,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,613633,162049,173408256,4096,64225280,64225280,693633024,15052800,66437120,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,613649,162065,346816512,7168,64225280,64225280,693633024,15052800,66440192,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,585420,485068,231211008,6144,89915392,89915392,231211008,9633792,61020160,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_24-cout_8-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,903361,193,693633024,14336,64225280,64225280,693633024,38535168,89929728,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,626710,175126,303464448,6144,70647808,70647808,1213857792,17561600,68947968,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,626742,175158,606928896,12288,70647808,70647808,1213857792,17561600,68954112,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,903419,251,1213857792,24576,70647808,70647808,1213857792,44957696,96362496,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,626710,175126,303464448,6144,70647808,70647808,1213857792,17561600,68947968,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,626742,175158,606928896,12288,70647808,70647808,1213857792,17561600,68954112,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,903419,251,1213857792,24576,70647808,70647808,1213857792,44957696,96362496,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,626710,175126,303464448,6144,70647808,70647808,1213857792,17561600,68947968,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,626742,175158,606928896,12288,70647808,70647808,1213857792,17561600,68954112,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_12-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,903419,251,1213857792,24576,70647808,70647808,1213857792,44957696,96362496,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,626721,175137,404619264,8192,77070336,77070336,1618477056,17561600,68950016,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,626764,175180,809238528,16384,77070336,77070336,1618477056,17561600,68958208,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,903462,294,1618477056,32768,77070336,77070336,1618477056,44957696,96370688,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,626721,175137,404619264,8192,77070336,77070336,1618477056,17561600,68950016,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,626764,175180,809238528,16384,77070336,77070336,1618477056,17561600,68958208,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,903462,294,1618477056,32768,77070336,77070336,1618477056,44957696,96370688,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,626721,175137,404619264,8192,77070336,77070336,1618477056,17561600,68950016,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,626764,175180,809238528,16384,77070336,77070336,1618477056,17561600,68958208,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_16-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,903462,294,1618477056,32768,77070336,77070336,1618477056,44957696,96370688,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,626732,175148,505774080,10240,83492864,83492864,2023096320,17561600,68952064,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,626785,175201,1011548160,20480,83492864,83492864,2023096320,17561600,68962304,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,903505,337,2023096320,40960,83492864,83492864,2023096320,44957696,96378880,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,626732,175148,505774080,10240,83492864,83492864,2023096320,17561600,68952064,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,626785,175201,1011548160,20480,83492864,83492864,2023096320,17561600,68962304,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,903505,337,2023096320,40960,83492864,83492864,2023096320,44957696,96378880,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,626732,175148,505774080,10240,83492864,83492864,2023096320,17561600,68952064,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,626785,175201,1011548160,20480,83492864,83492864,2023096320,17561600,68962304,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_20-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,903505,337,2023096320,40960,83492864,83492864,2023096320,44957696,96378880,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,626742,175158,606928896,12288,89915392,89915392,2427715584,17561600,68954112,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,626806,175222,1213857792,24576,89915392,89915392,2427715584,17561600,68966400,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,903547,379,2427715584,49152,89915392,89915392,2427715584,44957696,96387072,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,626742,175158,606928896,12288,89915392,89915392,2427715584,17561600,68954112,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,626806,175222,1213857792,24576,89915392,89915392,2427715584,17561600,68966400,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,903547,379,2427715584,49152,89915392,89915392,2427715584,44957696,96387072,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,626742,175158,606928896,12288,89915392,89915392,2427715584,17561600,68954112,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,626806,175222,1213857792,24576,89915392,89915392,2427715584,17561600,68966400,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_24-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,903547,379,2427715584,49152,89915392,89915392,2427715584,44957696,96387072,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,626753,175169,708083712,14336,96337920,96337920,2832334848,17561600,68956160,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,626828,175244,1416167424,28672,96337920,96337920,2832334848,17561600,68970496,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,903590,422,2832334848,57344,96337920,96337920,2832334848,44957696,96395264,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,626753,175169,708083712,14336,96337920,96337920,2832334848,17561600,68956160,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv2/Convolution,626828,175244,1416167424,28672,96337920,96337920,2832334848,17561600,68970496,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_8,conv2/Convolution,903590,422,2832334848,57344,96337920,96337920,2832334848,44957696,96395264,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_2,conv2/Convolution,626753,175169,708083712,14336,96337920,96337920,2832334848,17561600,68956160,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_4,conv2/Convolution,626828,175244,1416167424,28672,96337920,96337920,2832334848,17561600,68970496,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_28-kernel_3-stride_1-pad_SAME-group_1-fb_8-wb_8,conv2/Convolution,903590,422,2832334848,57344,96337920,96337920,2832334848,44957696,96395264,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_2,conv2/Convolution,626764,175180,809238528,16384,102760448,102760448,3236954112,17561600,68958208,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_4,conv2/Convolution,626849,175265,1618477056,32768,102760448,102760448,3236954112,17561600,68974592,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_2-wb_8,conv2/Convolution,903633,465,3236954112,65536,102760448,102760448,3236954112,44957696,96403456,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_2,conv2/Convolution,626764,175180,809238528,16384,102760448,102760448,3236954112,17561600,68958208,51380224,192,65536,16384,32768,16
16,32,8,2,layer-width_56-height_56-cin_28-cout_32-kernel_3-stride_1-pad_SAME-group_1-fb_4-wb_4,conv1/Convolution,593788,493436,314703872,7168,96337920,96337920,314703872,11239424,62626816,51380224,192,65536,16384,32768,16
